,RUC,Company_Name,DESCRIPTION_CIIU,CIIU,District,UBIGEO,Sector,PERIOD,PUBLICATION_DATE
1470,20556565334,AMERICAN TRAILERS E.I.R.L.,FAB. CARROCERIAS PARA VEHICULOS.,3420,ATE,150103,MANUFACTURA,2021,2023-06-26
1471,20379331042,MACROMEDICA SOCIEDAD ANONIMA,FAB. CARROCERIAS PARA VEHICULOS.,3420,LIMA,150101,MANUFACTURA,2021,2023-06-26
1473,20100084768,PEVISA AUTO PARTS S.A.C.,FAB. PARTES PIEZAS Y ACCESORIOS.,3430,ATE,150103,MANUFACTURA,2021,2023-06-26
1474,20417926632,MOTORES DIESEL ANDINOS S.A.- MODASA,FAB. CARROCERIAS PARA VEHICULOS.,3420,LURIN,150119,MANUFACTURA,2021,2023-06-26
1475,20257226558,APPLE GLASS PERUANA S.A.C,FAB. CARROCERIAS PARA VEHICULOS.,3420,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1476,20505769148,FABRICACIONES METALICAS Y SERVICIOS DIESEL S.A.C.-FAMEDI S.A.C.,FAB. CARROCERIAS PARA VEHICULOS.,3420,ATE,150103,MANUFACTURA,2021,2023-06-26
1477,20543481000,INVERSIONES KARMONT S.A.C,FAB. DE MUEBLES.,3610,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1478,20101414940,INDUSTRIAS EL CISNE S.A.C.,FAB. DE MUEBLES.,3610,VILLA EL SALVADOR,150142,MANUFACTURA,2021,2023-06-26
1480,20100727278,DEORO S.A.C.,FAB. JOYAS Y ARTICULOS CONEXOS.,3691,CHORRILLOS,150108,MANUFACTURA,2021,2023-06-26
1481,20100997909,JOYERIA ALDO S.A.C.,FAB. JOYAS Y ARTICULOS CONEXOS.,3691,SAN BORJA,150130,MANUFACTURA,2021,2023-06-26
1482,20555589574,L & M MEDICAL SUPPLIES SOCIEDAD ANONIMA CERRADA,FAB. EQUIPO MEDICO Y QUIRURGICO.,3311,BREÑA,150105,MANUFACTURA,2021,2023-06-26
1485,20511358907,CORPORACION DE INDUSTRIAS STANDFORD SOCIEDAD ANONIMA CERRADA,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,3699,ATE,150103,MANUFACTURA,2021,2023-06-26
1486,20101744737,PARA-RAYOS S.A.C.,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,3699,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1487,20102048106,INDUSTRIA PERUANA DE VELAS SRL,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,3699,SAN MIGUEL,150136,MANUFACTURA,2021,2023-06-26
1488,20600131681,DISTRIBUIDORA KATAL S.A. - DISKAT S.A.,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,3699,LIMA,150101,MANUFACTURA,2021,2023-06-26
1489,20548228396,PRODUCTOS Y SERVICIOS LATINOAMERICANOS S.A.C.,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,3699,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1490,20101759173,DEMEM S A,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SAN BORJA,150130,MANUFACTURA,2021,2023-06-26
1494,20463689599,PROD NAVID ELECTRI-PLAST PERU PACIF. SAC,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,3699,LIMA,150101,MANUFACTURA,2021,2023-06-26
1495,20122143750,PENTA GAS SOCIEDAD ANONIMA CERRADA,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,3699,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1498,20601645786,ZANINGROUP MINING AND CONSTRUCTION S.A.C.-ZANINGROUP S.A.C.,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,3699,LURIGANCHO,150118,MANUFACTURA,2021,2023-06-26
1499,20392995006,ZAMINE SERVICE PERU SAC,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,3699,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1500,20512936149,HELICENTRO PERU S.A.C.,CONSTRUCCION Y REPARACION  DE BUQUES.,3511,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1502,20504075355,IMPRESIONES PLASTICAS S.A.C,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LIMA,150101,MANUFACTURA,2021,2023-06-26
1503,20524360366,E Y G BUSINESS S.A.C,FAB. DE PRODUCTOS DE PLASTICOS.,2520,LIMA,150101,MANUFACTURA,2021,2023-06-26
1505,20521238284,RIVULIS PERU S.A.C.,FAB.  MOTORES  GENERADORES ELECTRICOS.,3110,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1507,20384121838,PROVEJEC S.A.C.,FAB.  MOTORES  GENERADORES ELECTRICOS.,3110,ATE,150103,MANUFACTURA,2021,2023-06-26
1508,20606201975,SERVICIOS Y ALTERNATIVAS TECNICAS SOCIEDAD ANONIMA CERRADA - SERALT S.A.C.,FAB.  MOTORES  GENERADORES ELECTRICOS.,3110,PUEBLO LIBRE,150121,MANUFACTURA,2021,2023-06-26
1509,20101499911,MANUEL LA CRUZ COSTA CONT GLES EIRL,FAB.  MOTORES  GENERADORES ELECTRICOS.,3110,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1510,20169785237,PIERO S.A.C.,RECICLAMIENTO DESPERDICIOS METALIC.,3710,LIMA,150101,MANUFACTURA,2021,2023-06-26
1511,20307235545,EDICIONES COREFO S.A.C.,ED. LIBROS FOLLETOS Y OTROS.,2211,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1512,20100366151,SANTILLANA SA,ED. LIBROS FOLLETOS Y OTROS.,2211,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1513,20562919202,PENGUIN RANDOM HOUSE GRUPO EDITORIAL S.A.,ED. LIBROS FOLLETOS Y OTROS.,2211,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1514,20545774519,EDICIONES LEXICOM SOCIEDAD ANONIMA CERRADA,ED. LIBROS FOLLETOS Y OTROS.,2211,SAN BORJA,150130,MANUFACTURA,2021,2023-06-26
1515,20510347243,EDUCACTIVA S.A.C.,ED. LIBROS FOLLETOS Y OTROS.,2211,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1516,20101275133,DISTRIBUIDORA GRAFICA SA,ED. LIBROS FOLLETOS Y OTROS.,2211,LIMA,150101,MANUFACTURA,2021,2023-06-26
1517,20516589656,EDICIONES SM SOCIEDAD ANONIMA CERRADA,ED. LIBROS FOLLETOS Y OTROS.,2211,SAN ISIDRO,150131,MANUFACTURA,2021,2023-06-26
1518,10074757010,FLORES SOLIS MARCIAL ALFREDO,FAB. DE PRENDAS DE VESTIR.,1810,PACHACAMAC,150123,MANUFACTURA,2021,2023-06-26
1519,20600054032,C & P DESIGN GROUP S.A.C.,FAB. DE MUEBLES.,3610,SAN BORJA,150130,MANUFACTURA,2021,2023-06-26
1520,20268362046,ESTILOS Y DISENOS S.A.C.,FAB. DE MUEBLES.,3610,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1521,20511108200,COMPAIA E INVERSIONES FORLI S.A.C.,FAB. DE MUEBLES.,3610,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1522,20501830501,MUEBLERIA NEYLU S.A.C.,FAB. DE MUEBLES.,3610,VILLA EL SALVADOR,150142,MANUFACTURA,2021,2023-06-26
1524,20603383321,EMPRESA MERCANTIL MANUX EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,3699,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1525,20512201611,INDUSTRIAS ROLAND PRINT S.A.C. / INROPRIN S.A.C.,FAB. DE JUEGOS Y JUGUETES.,3694,MAGDALENA DEL MAR,150120,MANUFACTURA,2021,2023-06-26
1526,20332803353,FABRICA DE BICICLETAS Y COCHES S.A,FAB. DE JUEGOS Y JUGUETES.,3694,LIMA,150101,MANUFACTURA,2021,2023-06-26
1527,20338838621,LINOS TOY SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - LINOS TOY S.R.L.,FAB. DE JUEGOS Y JUGUETES.,3694,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1528,20501701956,METAX INDUSTRIA Y COMERCIO S.A.C.,FAB. EQUIPO MEDICO Y QUIRURGICO.,3311,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1529,20510075570,INVERSIONES VITTAPHARMA S.A.C.,FAB. EQUIPO MEDICO Y QUIRURGICO.,3311,LOS OLIVOS,150117,MANUFACTURA,2021,2023-06-26
1530,20503662869,TAGUMEDICA S.A.,FAB. EQUIPO MEDICO Y QUIRURGICO.,3311,LIMA,150101,MANUFACTURA,2021,2023-06-26
1531,20445052826,INDUSTRIA TECNICA METALURGICA Y SERVICIOS ALVITRES PERU S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,SANTIAGO DE SURCO,150140,MANUFACTURA,2021,2023-06-26
1532,20515343793,PROYECTOS Y EVENTOS S.A.C.,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,PACHACAMAC,150123,MANUFACTURA,2021,2023-06-26
1533,20544947002,GENERAL SERVICE MAGU S.A.C,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,ATE,150103,MANUFACTURA,2021,2023-06-26
1537,20603117485,MANTENIMIENTO Y PROYECTOS ESPECIALES S.A.C,OTRAS INDUSTRIAS  MANUFACTURERAS NCP.,3699,EL AGUSTINO,150111,MANUFACTURA,2021,2023-06-26
1541,20501369579,PAPELERA DEL PERU S.A.C.,RECICLAMIENTO DESPERDICIOS METALIC.,3710,PUENTE PIEDRA,150125,MANUFACTURA,2021,2023-06-26
1542,20100087945,PRENSMART S.A.C.,ED. DE PERIODICOS Y REVISTAS.,2212,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1544,20100072751,EMPRESA PERUANA DE SERVICIOS EDITORIALES S.A. - EDITORA PERU,ED. DE PERIODICOS Y REVISTAS.,2212,LIMA,150101,MANUFACTURA,2021,2023-06-26
1545,20143229816,EMPRESA EDITORA EL COMERCIO S.A.,ED. DE PERIODICOS Y REVISTAS.,2212,LA VICTORIA,150115,MANUFACTURA,2021,2023-06-26
1546,20509801038,GACETA COMERCIAL SOCIEDAD ANONIMA-GACETA COMERCIAL S.A.,ED. DE PERIODICOS Y REVISTAS.,2212,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1547,20268135571,GACETA JURIDICA S.A.,ED. DE PERIODICOS Y REVISTAS.,2212,MIRAFLORES,150122,MANUFACTURA,2021,2023-06-26
1548,20111492868,LITHO LASER S.A.,OTROS TRABAJOS DE EDICION.,2219,CHORRILLOS,150108,MANUFACTURA,2021,2023-06-26
1549,20517228177,COMERCIALIZACION,FAB. OTROS PROD. DE METAL NCP.,2899,CHORRILLOS,150108,MANUFACTURA,2021,2023-06-26
1550,20418664542,CONSTRUCTION,FAB. PROD. METAL. USO ESTRUCTURAL.,2811,LURIN,150119,MANUFACTURA,2021,2023-06-26
